,X,gbifID,class,order,family,genus,species,decimalLatitude,decimalLongitude,depth,eventDate,day,month,year,spicules,newdepth,npoints_newdepth
604,171945,1653446589,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea,-14.689292,145.457445,NA,1994-04-15T12:00:00,15,4,1994,0,NA,NA
605,176017,1317770925,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea variabilis,32.495,-79.7133,17,1981-02-26T00:00:00,26,2,1981,0,NA,NA
606,445580,4034931543,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea pallescens,43.42803,4.938298,NA,2023-02-11T20:17:00,11,2,2023,0,NA,NA
607,665460,3118288858,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea pallescens,43.424818,3.700365,NA,2021-05-15T08:57:00,15,5,2021,0,NA,NA
608,599272,3830065192,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea pallescens,41.69996,8.7798,NA,2019-05-30T00:00:00,30,5,2019,0,NA,NA
609,630225,2956588714,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea pallescens,54.02818,-6.095682,NA,2010-07-25T00:00:00,25,7,2010,0,NA,NA
610,611235,3830410454,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea pallescens,43.19832,5.49798,NA,2021-05-16T00:00:00,16,5,2021,0,NA,NA
611,177557,3979416614,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea pallescens,50.659834,-1.570568,NA,1999-10-15T00:00:00,15,10,1999,0,NA,NA
612,618101,3830040112,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea pallescens,41.8401,8.74042,NA,2020-08-08T00:00:00,8,8,2020,0,NA,NA
613,631811,4034865223,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea pallescens,45.153746,14.672228,NA,2022-07-25T19:10:00,25,7,2022,0,NA,NA
614,621969,3830207670,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea pallescens,41.85043,8.75475,NA,2020-07-28T00:00:00,28,7,2020,0,NA,NA
615,609295,3830411747,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea pallescens,41.8546,8.7502,NA,2021-09-22T00:00:00,22,9,2021,0,NA,NA
616,520422,4055740398,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea uriae,23.199167,-106.420833,3,2002-03-23T00:00:00,23,3,2002,0,NA,NA
617,375761,1418661726,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea uriae,23.199167,-106.420833,1.5,2002-03-23T00:00:00,23,3,2002,0,NA,NA
618,531923,4055770580,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea uriae,23.199167,-106.420833,3,2002-03-23T00:00:00,23,3,2002,0,NA,NA
619,374312,1418663152,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea uriae,23.230278,-106.461944,2.5,2000-02-05T00:00:00,5,2,2000,0,NA,NA
620,374288,1418662233,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea uriae,23.1775,-106.413333,4,2003-11-26T00:00:00,26,11,2003,0,NA,NA
621,375866,1418663140,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea uriae,23.230278,-106.461944,3,2001-01-26T00:00:00,26,1,2001,0,NA,NA
622,375738,1418663433,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea uriae,26.643889,-111.831389,4.5,2006-10-29T00:00:00,29,10,2006,0,NA,NA
623,375543,1418661756,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea uriae,23.199167,-106.420833,1.5,2012-08-08T00:00:00,8,8,2012,0,NA,NA
624,374162,1418661733,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea uriae,23.199167,-106.420833,0.75,2012-08-08T00:00:00,8,8,2012,0,NA,NA
625,375196,1418662433,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea uriae,23.184722,-106.401944,3,2003-11-26T00:00:00,26,11,2003,0,NA,NA
626,376314,1418663191,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cachui,25.540833,-109.091389,0.5,2002-11-13T00:00:00,13,11,2002,0,NA,NA
627,375274,1418662071,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cachui,25.606944,-109.075833,0.75,2002-11-14T00:00:00,14,11,2002,0,NA,NA
628,374922,1418662242,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cachui,25.581944,-109.114444,1,2002-11-14T00:00:00,14,11,2002,0,NA,NA
629,376513,1418662960,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cachui,25.5925,-109.044167,2,2002-11-12T00:00:00,12,11,2002,0,NA,NA
630,374341,1418662541,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cachui,25.529722,-109.090833,1,2002-11-13T00:00:00,13,11,2002,0,NA,NA
631,375079,1418662523,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cachui,25.529722,-109.090833,1,2002-11-13T00:00:00,13,11,2002,0,NA,NA
632,375361,1418663778,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cachui,25.581944,-109.058889,2,2002-11-12T00:00:00,12,11,2002,0,NA,NA
633,375799,1418663193,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cachui,25.540833,-109.091389,2,2012-09-14T00:00:00,14,9,2012,0,NA,NA
634,520423,4055740399,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cachui,25.529722,-109.090833,2,2002-11-13T00:00:00,13,11,2002,0,NA,NA
635,376174,1418662997,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cachui,25.606944,-109.075833,1,2000-06-21T00:00:00,21,6,2000,0,NA,NA
636,374414,1418662028,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea reformensis,24.888889,-108.1125,0.5,2000-05-11T00:00:00,11,5,2000,0,NA,NA
637,374607,1418663196,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea reformensis,24.914167,-108.0425,0.5,2000-10-05T00:00:00,5,10,2000,0,NA,NA
638,375864,1418662864,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea reformensis,24.913889,-108.111389,0.5,2013-06-28T00:00:00,28,6,2013,0,NA,NA
639,376081,1418662854,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea reformensis,24.913889,-108.111389,0.5,2013-06-18T00:00:00,18,6,2013,0,NA,NA
640,376269,1418662850,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea reformensis,24.913889,-108.111389,0.5,2013-06-28T00:00:00,28,6,2013,0,NA,NA
641,520409,4055740382,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea reformensis,24.914167,-108.0425,1,2000-10-05T00:00:00,5,10,2000,0,NA,NA
642,531926,4055770592,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea reformensis,24.914167,-108.059167,1,2000-10-05T00:00:00,5,10,2000,0,NA,NA
643,633542,4076437815,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea janiae,18.355745,-64.690714,NA,2023-03-15T12:57:00,15,3,2023,0,NA,NA
644,425768,3305419371,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea janiae,21.346917,-90.147611,7,2019-02-18T00:00:00,18,2,2019,0,NA,NA
645,375001,1418662175,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea janiae,20.847219,-86.874617,2.5,2014-10-11T00:00:00,11,10,2014,0,NA,NA
646,425793,3305419479,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea janiae,21.346917,-90.147611,7,2019-02-18T00:00:00,18,2,2019,0,NA,NA
647,577343,911787211,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea janiae,24.5305,-81.461167,NA,2010-08-05T00:00:00,5,8,2010,0,NA,NA
648,568454,4039430890,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea janiae,32.305767,-64.880022,NA,2023-02-20T15:09:00,20,2,2023,0,NA,NA
649,425797,3305419485,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea janiae,21.346917,-90.147611,7,2019-02-18T00:00:00,18,2,2019,0,NA,NA
650,425773,3305419376,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea janiae,21.346917,-90.147611,7,2019-02-18T00:00:00,18,2,2019,0,NA,NA
651,425804,3305419498,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea janiae,21.346917,-90.147611,7,2019-02-18T00:00:00,18,2,2019,0,NA,NA
652,424878,4039192584,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea janiae,32.309803,-64.869984,NA,2023-02-16T04:59:00,16,2,2023,0,NA,NA
653,451211,1890403030,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea cristagalli,-36.786701,174.860107,0,1957-07-02T00:00:00,2,7,1957,0,NA,NA
654,452706,1890403055,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea chilensis,-41.583302,-72.966698,10,1972-07-02T00:00:00,2,7,1972,0,NA,NA
655,473486,1890402994,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea chilensis,-43.5,-73.5,72.5,1972-07-02T00:00:00,2,7,1972,0,NA,NA
656,457175,1890403173,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea tenuifibra,-53.6833,-68.199997,NA,2004-07-02T00:00:00,2,7,2004,0,NA,NA
657,514777,3855748548,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea frondosa,-5.434,150.091667,10,2002-01-28T00:00:00,28,1,2002,0,NA,NA
658,514818,3855748589,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea frondosa,2.874167,131.746,25,2008-09-16T00:00:00,16,9,2008,0,NA,NA
659,518161,3855720551,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea frondosa,-17.7435,168.291833,15,2000-11-17T00:00:00,17,11,2000,0,NA,NA
660,524158,4055751326,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea frondosa,-22.335556,166.418056,24,1980-03-26T00:00:00,26,3,1980,0,NA,NA
661,529254,4055763716,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea frondosa,-22.335556,166.418056,24,1980-03-26T00:00:00,26,3,1980,0,NA,NA
662,520712,4055740985,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea kenkriegeri,53.610633,-166.208,93,2013-06-01T00:00:00,1,6,2013,0,NA,NA
663,529118,4055763411,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea kenkriegeri,53.610633,-166.208,93,2013-06-01T00:00:00,1,6,2013,0,NA,NA
664,521618,4055743608,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea lehnerti,18.466667,-77.409722,5,1993-02-19T00:00:00,19,2,1993,0,NA,NA
665,523461,4055749618,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea lehnerti,18.466667,-77.409722,5,1993-03-19T00:00:00,19,3,1993,0,NA,NA
666,689566,2434008989,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea lehnerti,12.107337,-68.947713,NA,2000-02-21T00:00:00,21,2,2000,0,NA,NA
667,522355,4055745647,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea tuapokere,-37.38,176.102,8.5,2017-09-27T00:00:00,27,9,2017,0,NA,NA
668,526484,4055757028,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea tuapokere,-37.38,176.102,8.5,2017-09-27T00:00:00,27,9,2017,0,NA,NA
669,523414,4055749478,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea perfistulata,41.8167,16.2,4,1971-09-15T00:00:00,15,9,1971,0,NA,NA
670,529290,4055763795,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea perfistulata,41.816667,16.2,4,1971-09-15T00:00:00,15,9,1971,0,NA,NA
671,524163,4055751331,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea nigrescens,-22.827778,168.847222,30,1980-04-01T00:00:00,1,4,1980,0,NA,NA
672,529293,4055763798,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea nigrescens,-22.827778,168.847222,30,1980-04-01T00:00:00,1,4,1980,0,NA,NA
673,526252,4055756122,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea robusta,-22.966667,-42.016667,6,2000-07-21T00:00:00,21,7,2000,0,NA,NA
674,529291,4055763796,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea robusta,-22.9667,-42.0167,6,2000-07-21T00:00:00,21,7,2000,0,NA,NA
675,577900,899646890,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea etherea,24.8695,-80.570833,NA,2007-04-01T00:00:00,1,4,2007,0,NA,NA
676,578282,911786818,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea etherea,25.287333,-80.368167,NA,2009-05-20T00:00:00,20,5,2009,0,NA,NA
677,654343,1085960149,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea dakini,-19.328333,119.146667,NA,1987-07-19T00:00:00,19,7,1987,0,NA,NA
678,656079,1085960475,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea dakini,-20.464167,115.545,NA,1988-08-30T00:00:00,30,8,1988,0,NA,NA
679,662600,1500779465,Demospongiae,Dictyoceratida,Dysideidae,Dysidea,Dysidea tupha,38.75,0.23,NA,1995-08-03T00:00:00,3,8,1995,0,NA,NA
680,719871,1272191216,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,-34.8858,115.5069,NA,2005-11-21T00:00:00,21,11,2005,0,NA,NA
681,727486,1066779207,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,-21.124,151.130661,27,2000-03-17T00:00:00,17,3,2000,0,NA,NA
682,516484,3855749497,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,-15.532,167.1935,15,2000-11-30T00:00:00,30,11,2000,0,NA,NA
683,721795,3901840650,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,-4.749033,145.971833,25,2003-10-22T00:00:00,22,10,2003,0,NA,NA
684,656168,1085958451,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,-19.067167,118.834167,NA,1983-04-27T00:00:00,27,4,1983,0,NA,NA
685,727731,1066770978,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,-23.466944,151.934167,25,1996-08-07T00:00:00,7,8,1996,0,NA,NA
686,536035,1066786280,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,-14.694281,145.441589,4.5,2008-04-09T00:00:00,9,4,2008,0,NA,NA
687,8834,1066786540,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,-15.5416,167.214917,12,2008-10-29T00:00:00,29,10,2008,0,NA,NA
688,5120,3901839804,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,-5.172383,145.837083,34,2003-10-17T00:00:00,17,10,2003,0,NA,NA
689,719112,1272190581,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,,-20.423,116.9585,NA,1998-10-18T00:00:00,18,10,1998,0,NA,NA
690,171986,1653447219,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia foliascens,-14.676173,145.454441,NA,2006-02-15T12:00:00,15,2,2006,0,NA,NA
691,171904,1653446547,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia foliascens,-14.676173,145.454441,NA,2006-02-15T12:00:00,15,2,2006,0,NA,NA
692,1376,1253395491,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia foliascens,-19.333,149.05,NA,1970-10-26T00:00:00,26,10,1970,0,NA,NA
693,3599,3947184748,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia foliascens,-17.111581,-179.192275,NA,2022-08-10T15:11:00,10,8,2022,0,NA,NA
694,171926,1653442291,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia foliascens,-14.676173,145.45427,NA,2006-02-15T12:00:00,15,2,2006,0,NA,NA
695,171709,1653439412,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia foliascens,-14.6681,145.4514,NA,2006-02-15T12:00:00,15,2,2006,0,NA,NA
696,652746,1085960212,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia foliascens,-12.24,122.981667,NA,1987-09-14T00:00:00,14,9,1987,0,NA,NA
697,474761,1890401143,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia foliascens,7.27528,134.436935,2,1955-10-23T00:00:00,23,10,1955,0,NA,NA
698,633743,3772720774,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia foliascens,-0.512748,130.458781,NA,2022-04-17T07:23:00,17,4,2022,0,NA,NA
699,171776,1653440560,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia foliascens,-14.689292,145.457445,NA,1994-04-15T12:00:00,15,4,1994,0,NA,NA
700,459909,1890362568,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia papyracea,8.723,123.373001,20,1991-04-21T00:00:00,21,4,1991,0,NA,NA
701,462863,1890362606,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia papyracea,-16.287001,149.960007,7,2002-11-17T00:00:00,17,11,2002,0,NA,NA
702,171957,1936745225,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia papyracea,-14.647202,145.449972,NA,2006-02-26T12:00:00,26,2,2006,0,NA,NA
703,727845,1066783267,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia papyracea,-14.6482,145.4499,8,2006-02-25T00:00:00,25,2,2006,0,NA,NA
704,171972,1653445321,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia papyracea,-14.676173,145.45427,NA,2006-02-15T12:00:00,15,2,2006,0,NA,NA
705,533902,1066783256,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia papyracea,-14.6833,145.4514,1.6,2006-02-24T00:00:00,24,2,2006,0,NA,NA
706,535191,1066779203,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia papyracea,-20.835501,151.162338,23.6,2000-03-17T00:00:00,17,3,2000,0,NA,NA
707,680149,1100855711,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia papyracea,-19.266,146.816,NA,1970-08-01T00:00:00,1,8,1970,0,NA,NA
708,722769,1066779177,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia papyracea,-20.9625,151.301331,18,2000-03-16T00:00:00,16,3,2000,0,NA,NA
709,464349,1890362539,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia papyracea,-16.285999,149.960007,13.5,2002-11-15T00:00:00,15,11,2002,0,NA,NA
710,533848,1066771889,Demospongiae,Dictyoceratida,Thorectidae,Phyllospongia,Phyllospongia vermicularis,-19.738333,149.183333,3,1987-10-19T00:00:00,19,10,1987,0,NA,NA
711,7592,1066778791,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,Rhopaloeides odorabile,-21.8361,151.971954,30,2001-02-12T00:00:00,12,2,2001,0,NA,NA
712,722684,1066782145,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,Rhopaloeides odorabile,-23.434317,151.938817,11,2004-11-09T00:00:00,9,11,2004,0,NA,NA
713,470243,1890405601,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,Rhopaloeides odorabile,-18.491301,147.138504,8.5,2003-07-02T00:00:00,2,7,2003,0,NA,NA
714,471717,1890405522,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,Rhopaloeides odorabile,-18.7658,147.687195,8.5,2004-07-02T00:00:00,2,7,2004,0,NA,NA
715,373793,1100855719,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,Rhopaloeides odorabile,-19.266,146.816,NA,1970-08-01T00:00:00,1,8,1970,0,NA,NA
716,533954,1066771555,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,Rhopaloeides odorabile,-11.663333,143.955,0,1987-04-30T00:00:00,30,4,1987,0,NA,NA
717,447950,1890405516,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,Rhopaloeides odorabile,-18.816799,147.632706,8.5,2003-07-02T00:00:00,2,7,2003,0,NA,NA
718,533584,1066780075,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,Rhopaloeides odorabile,-16.798717,146.277374,22,2002-02-10T00:00:00,10,2,2002,0,NA,NA
719,2690,1100855725,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,Rhopaloeides odorabile,-18.4,147.45,NA,1972-10-04T00:00:00,4,10,1972,0,NA,NA
720,534677,1066782058,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,Rhopaloeides odorabile,-43.109,147.289,12,2004-09-07T00:00:00,7,9,2004,0,NA,NA
721,7571,1066785374,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,,-15.726367,138.88205,19.6,2005-04-07T00:00:00,7,4,2005,0,NA,NA
722,7873,1066776969,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,,-26.413056,153.141111,27,1999-10-12T00:00:00,12,10,1999,0,NA,NA
723,442119,3901885568,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,,-21.5263,115.0922,NA,2013-03-22T00:00:00,22,3,2013,0,NA,NA
724,537435,1066784977,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,,-15.27283,140.303825,28.4,2005-02-26T00:00:00,26,2,2005,0,NA,NA
725,538835,1633722870,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,,-17.8873,-149.191367,30,2013-04-15T00:00:00,15,4,2013,0,NA,NA
726,651825,1085962462,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,,-12.313,130.9005,NA,2002-09-01T00:00:00,1,9,2002,0,NA,NA
727,652439,1085963821,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,,-11.621093,129.83928,NA,2010-08-26T00:00:00,26,8,2010,0,NA,NA
728,727054,1066785133,Demospongiae,Dictyoceratida,Spongiidae,Rhopaloeides,,-15.668117,138.87875,24.4,2005-04-08T00:00:00,8,4,2005,0,NA,NA
729,374500,1418662429,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla violacea,18.783611,-111.045,5,2008-05-06T00:00:00,6,5,2008,0,NA,NA
730,632989,3698069041,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla violacea,-34.756986,173.159815,NA,2022-02-21T14:14:00,21,2,2022,0,NA,NA
731,631972,3902031148,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla violacea,5.887891,-162.08855,NA,2021-10-13T21:08:00,13,10,2021,0,NA,NA
732,375408,1418661953,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla violacea,21.849722,-105.879444,10,1999-11-21T00:00:00,21,11,1999,0,NA,NA
733,444988,4011669793,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla violacea,-35.479167,138.275483,NA,2022-12-28T14:14:00,28,12,2022,0,NA,NA
734,9997,1100859539,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla violacea,-34.00833,151.21166,NA,1998-10-21T00:00:00,21,10,1998,0,NA,NA
735,538792,1066771063,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla violacea,-23.4525,151.85,13,1996-08-10T00:00:00,10,8,1996,0,NA,NA
736,375462,1418661749,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla violacea,21.843056,-105.878889,6,2003-09-12T00:00:00,12,9,2003,0,NA,NA
737,374356,1418663680,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla violacea,27.872222,-110.868889,2,2012-09-05T00:00:00,5,9,2012,0,NA,NA
738,537832,3901841936,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla violacea,-5.172383,145.837083,34,2003-10-17T00:00:00,17,10,2003,0,NA,NA
739,2553,4046503784,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla betinensis,32.354828,-64.662756,NA,2023-02-22T13:21:00,22,2,2023,0,NA,NA
740,519880,4055739302,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla betinensis,11.25,-74.216667,12,1982-12-09T00:00:00,9,12,1982,0,NA,NA
741,523598,4055749900,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla betinensis,11.25,-74.216667,12,1982-12-09T00:00:00,9,12,1982,0,NA,NA
742,2554,3985872508,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla americana,32.365476,-64.71417,NA,2022-11-20T15:25:57,20,11,2022,0,NA,NA
743,368192,3892418661,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla americana,32.280425,-64.797156,NA,2022-08-10T12:00:03,10,8,2022,0,NA,NA
744,524260,4055751530,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla americana,6.9133,-56.4767,55,1966-05-06T00:00:00,6,5,1966,0,NA,NA
745,527805,4055760028,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla americana,6.9133,-56.4767,55,1966-05-06T00:00:00,6,5,1966,0,NA,NA
746,579391,3913938669,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla americana,7.108248,-55.938814,74.45,2021-05-23T00:00:00,23,5,2021,0,NA,NA
747,579430,3913939312,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla americana,7.108248,-55.938814,74.45,2021-05-23T00:00:00,23,5,2021,0,NA,NA
748,632349,3858942146,Demospongiae,Dendroceratida,Darwinellidae,Chelonaplysilla,Chelonaplysilla americana,32.331773,-64.739792,NA,2022-06-23T11:39:00,23,6,2022,0,NA,NA
